trust artist,1
depict work,1
convey story,1
create more,1
draw room,1
clutch bottle,1
repeat detail,1
move story,1
find which,1
memorize they,1
get artist/editor/letterer,1
add word,1
review they,1
talk what,1
surround word,1
identify date,1
provide transition,1
say what,1
space balloon,1
connect they,1
break block,1
show tableau,1
separate panel,1
demonstrate moment,1
show landscape,1
kick story,1
sound effect,1
indicate sound,1
know they,1
break panel,1
detail everything,1
have blueprint,1
visualize story,1
help he,1
visualize it,1
use help,1
figure pacing,1
slow action,1
draft plot,1
break action,1
prefer whichever,1
communicate story,1
keep dialogue,1
allow art,1
detail action,1
include someone,1
do action,1
take drink,1
pull gun,1
want character,1
hold bottle,1
aim gun,1
take panel,1
break page,1
endorse point,1
overuse caption,1
remove reader,1
immerse they,1
have commentary,1
rob situation,1
adapt yourself,1
love script,1
love freedom,1
discover love,1
find enjoyment,1
reread misadventure,1
sketch comic,1
print panel,1
find instruction,1
put simplest,1
house panel,1
find page,1
get drawing,1
make line,1
print any,1
like that,1
draw picture,1
write word,1
Cut paper,1
match size,1
stack panel,1
sandwich they,1
match all,1
staple stack,1
outfit book,1
get respect,1
combine illustration,1
blend best,1
remember this,1
have change,1
reflect thought,1
streamline story,1
increase workload,1
use dialogue,1
have art,1
have idea,1
put character,1
throw %,1
remember advice,1
have story,1
find %,1
find point,1
think that,1
write that,1
ditch they,1
talk draft,1
get advice,1
love what,1
drive plot,1
get it,1
rule world,1
save it,1
figure environment,1
follow trial,1
accomplish goal,1
have strength,1
like Superman,1
remind we,1
have desire,1
add conflict,1
fail city,1
have agency,1
force character,1
need it,1
lose audience,1
introduce problem,1
solve it,1
resolve problem,1
create plot,1
have problem,1
fix problem,1
fight ex,1
defeat usher,1
get girl,1
know stone,1
save lot,1
write headache,1
get hero,1
throw rock,1
get he,1
play structure,1
break it,1
convey information,1
fail class,1
tell mom,1
consider way,1
tell point,1
leave class,1
shopping it,1
nail dialogue,1
make sound,1
read character,1
invite friend,1
get word,1
draft scene,1
test idea,1
sink work,1
want page,1
have fun,1
stick figure,1
get point,1
visualize book,1
take it,1
treat it,1
create timeline,1
know what,1
have be,1
divide page,1
discover bone,1
have picture,1
use timeline,1
remember dialogue,1
create feel,1
connect bubble,1
give speech,1
use page,1
tick caption,1
spot car,1
chase car,1
finish work,1
turn mock-up,1
color book,1
get artist,1
send script,1
illustrate book,1
